# DC;Descritivo DC;# UN;Descritivo UN;# CAT;Descritivo CAT;# SCAT;Descritivo SCAT;# UB;Descritivo UB
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;03;Indice 1.59
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;04;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;05;Indice 1.67
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;06;Indice 1.74
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;07;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;08;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;02;Indice 1.53
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;03;Indice 1.59
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;04;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;05;Indice 1.67
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;06;Indice 1.74
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;07;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;02;Monof Orgânicas Fb;08;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;03;Monofocais Minerais;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;03;Monofocais Minerais;02;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;03;Monofocais Minerais;03;Indice 1.7
27;Wells;76;Optometria;7602;Lentes de Óculos;03;Monofocais Minerais;04;Indice 1.8
27;Wells;76;Optometria;7602;Lentes de Óculos;03;Monofocais Minerais;05;Indice 1.9
27;Wells;76;Optometria;7602;Lentes de Óculos;03;Monofocais Minerais;06;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;03;Monofocais Minerais;07;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;02;Indice 1.53
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;03;Indice 1.59
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;04;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;05;Indice 1.67
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;06;Indice 1.74
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;07;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;04;Regressivas;08;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;02;Indice 1.53
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;03;Indice 1.59
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;04;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;05;Indice 1.67
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;06;Indice 1.74
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;07;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;05;Bifocais Orgânicas;08;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;06;Bifocais Minerais;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;06;Bifocais Minerais;02;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;06;Bifocais Minerais;03;Indice 1.7
27;Wells;76;Optometria;7602;Lentes de Óculos;06;Bifocais Minerais;04;Indice 1.8
27;Wells;76;Optometria;7602;Lentes de Óculos;06;Bifocais Minerais;05;Indice 1.9
27;Wells;76;Optometria;7602;Lentes de Óculos;06;Bifocais Minerais;06;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;06;Bifocais Minerais;07;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;02;Indice 1.53
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;03;Indice 1.59
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;04;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;05;Indice 1.67
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;06;Indice 1.74
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;07;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;07;Progress Orgânicas;08;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;08;Progress Minerais;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;08;Progress Minerais;02;Indice 1.6
27;Wells;76;Optometria;7602;Lentes de Óculos;08;Progress Minerais;03;Indice 1.7
27;Wells;76;Optometria;7602;Lentes de Óculos;08;Progress Minerais;04;Indice 1.8
27;Wells;76;Optometria;7602;Lentes de Óculos;08;Progress Minerais;05;Indice 1.9
27;Wells;76;Optometria;7602;Lentes de Óculos;08;Progress Minerais;06;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;08;Progress Minerais;07;Indice outros
27;Wells;76;Optometria;7602;Lentes de Óculos;09;Suplementos;01;Coloração
27;Wells;76;Optometria;7602;Lentes de Óculos;09;Suplementos;02;Fotocromático
27;Wells;76;Optometria;7602;Lentes de Óculos;09;Suplementos;03;Espessura
27;Wells;76;Optometria;7602;Lentes de Óculos;09;Suplementos;04;Prismas
27;Wells;76;Optometria;7602;Lentes de Óculos;09;Suplementos;05;Polarização
27;Wells;76;Optometria;7602;Lentes de Óculos;09;Suplementos;06;Cilindros
27;Wells;76;Optometria;7602;Lentes de Óculos;09;Suplementos;07;Outros
27;Wells;76;Optometria;7602;Lentes de Óculos;10;Monofocais Sport;01;Todos Indice 
27;Wells;76;Optometria;7602;Lentes de Óculos;10;Monofocais Sport;02;Indice Pack
27;Wells;76;Optometria;7602;Lentes de Óculos;11;Progressivas Sport;01;Todos Indice 
27;Wells;76;Optometria;7602;Lentes de Óculos;11;Progressivas Sport;02;Indice Pack
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;01;Metal Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;02;Metal não Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;03;Acetato Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;04;Acetato N Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;05;PC/TR90 Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;06;PC/TR90 N Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;07;Desporto Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;08;Desporto N Polarizad
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;09;Outros Polarizados
27;Wells;76;Optometria;7603;Óculos de Sol;01;Homem;10;Outros N Polarizados
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;01;Metal Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;02;Metal não Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;03;Acetato Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;04;Acetato N Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;05;PC/TR90 Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;06;PC/TR90 N Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;07;Desporto Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;08;Desporto N Polarizad
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;09;Outros Polarizados
27;Wells;76;Optometria;7603;Óculos de Sol;02;Senhora;10;Outros N Polarizados
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;01;Metal Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;02;Metal não Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;03;Acetato Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;04;Acetato N Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;05;PC/TR90 Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;06;PC/TR90 N Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;07;Desporto Polarizado
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;08;Desporto N Polarizad
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;09;Outros Polarizados
27;Wells;76;Optometria;7603;Óculos de Sol;03;Criança;10;Outros N Polarizados
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;01;Homem;01;Metal completo
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;01;Homem;02;Nylor
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;01;Homem;03;Griffes
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;01;Homem;04;PC/TR90
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;01;Homem;05;Outros
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;02;Senhora;01;Metal completo
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;02;Senhora;02;Nylor
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;02;Senhora;03;Griffes
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;02;Senhora;04;PC/TR90
27;Wells;76;Optometria;7604;Óculos Pré-Graduados;02;Senhora;05;Outros
27;Wells;76;Optometria;7605;Acessórios Ótica;01;Cordões Adulto;01;Nylon/Poliester
27;Wells;76;Optometria;7605;Acessórios Ótica;01;Cordões Adulto;02;Metal
27;Wells;76;Optometria;7605;Acessórios Ótica;01;Cordões Adulto;03;Sintético
27;Wells;76;Optometria;7605;Acessórios Ótica;01;Cordões Adulto;04;Desportivos
27;Wells;76;Optometria;7605;Acessórios Ótica;01;Cordões Adulto;05;Outros
27;Wells;76;Optometria;7605;Acessórios Ótica;02;Cordões Criança;01;Nylon/Poliester
27;Wells;76;Optometria;7605;Acessórios Ótica;02;Cordões Criança;02;Metal
27;Wells;76;Optometria;7605;Acessórios Ótica;02;Cordões Criança;03;Sintético
27;Wells;76;Optometria;7605;Acessórios Ótica;02;Cordões Criança;04;Desportivos
27;Wells;76;Optometria;7605;Acessórios Ótica;02;Cordões Criança;05;Outros
27;Wells;76;Optometria;7605;Acessórios Ótica;03;Estojos para Óculos;01;Estojos para Óculos
27;Wells;76;Optometria;7605;Acessórios Ótica;04;Estojos LC;01;Estojos LC
27;Wells;76;Optometria;7605;Acessórios Ótica;05;Panos/Microfibras;01;Panos/Microfibras
27;Wells;76;Optometria;7605;Acessórios Ótica;06;Assistências;01;Hastes
27;Wells;76;Optometria;7605;Acessórios Ótica;06;Assistências;02;Frentes
27;Wells;76;Optometria;7605;Acessórios Ótica;06;Assistências;03;Lentes
27;Wells;76;Optometria;7605;Acessórios Ótica;06;Assistências;04;Outros
27;Wells;76;Optometria;7605;Acessórios Ótica;07;Outros;01;Outros
27;Wells;76;Optometria;7605;Acessórios Ótica;08;Clips;01;Clips
27;Wells;76;Optometria;7606;Serviços Ótica;01;Serviços;01;Consultas
27;Wells;76;Optometria;7606;Serviços Ótica;01;Serviços;02;Caução
27;Wells;76;Optometria;7606;Serviços Ótica;01;Serviços;03;Outros
27;Wells;76;Optometria;7607;Brindes Optometria;01;Estojos/Panos;01;Estojos
27;Wells;76;Optometria;7607;Brindes Optometria;01;Estojos/Panos;02;Panos/Microfibras
27;Wells;76;Optometria;7607;Brindes Optometria;02;Liquidos;01;Liquidos
27;Wells;76;Optometria;7607;Brindes Optometria;03;Outros;01;Outros
27;Wells;77;Contactologia;7700;Movimentos à UN 77;00;Movimentos Secção;00;Movimentos Secção
27;Wells;77;Contactologia;7700;Movimentos à UN 77;99;Outros Movimentos;99;Outros Movimentos
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;01;Diárias;01;Esféricas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;01;Diárias;02;Tóricas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;01;Diárias;03;Multifocais
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;01;Diárias;04;Coloridas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;01;Diárias;05;Outras
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;02;Quinzenais;01;Esféricas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;02;Quinzenais;02;Tóricas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;02;Quinzenais;03;Multifocais
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;02;Quinzenais;04;Coloridos
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;02;Quinzenais;05;Outras
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;03;Mensais;01;Esféricas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;03;Mensais;02;Tóricas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;03;Mensais;03;Multifocais
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;03;Mensais;04;Coloridas
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;03;Mensais;05;Outras
27;Wells;77;Contactologia;7701;Lentes de Hidrogel;04;Outras;01;Outras
27;Wells;77;Contactologia;7702;Lentes de Silicone;01;Diárias;01;Esféricas
27;Wells;77;Contactologia;7702;Lentes de Silicone;01;Diárias;02;Tóricas
27;Wells;77;Contactologia;7702;Lentes de Silicone;01;Diárias;03;Multifocais
27;Wells;77;Contactologia;7702;Lentes de Silicone;01;Diárias;04;Coloridas
27;Wells;77;Contactologia;7702;Lentes de Silicone;01;Diárias;05;Outras
27;Wells;77;Contactologia;7702;Lentes de Silicone;02;Quinzenais;01;Esféricas
27;Wells;77;Contactologia;7702;Lentes de Silicone;02;Quinzenais;02;Tóricas
27;Wells;77;Contactologia;7702;Lentes de Silicone;02;Quinzenais;03;Multifocais
27;Wells;77;Contactologia;7702;Lentes de Silicone;02;Quinzenais;04;Coloridos
27;Wells;77;Contactologia;7702;Lentes de Silicone;02;Quinzenais;05;Outras
27;Wells;77;Contactologia;7702;Lentes de Silicone;03;Mensais;01;Esféricas
27;Wells;77;Contactologia;7702;Lentes de Silicone;03;Mensais;02;Tóricas
27;Wells;77;Contactologia;7702;Lentes de Silicone;03;Mensais;03;Multifocais
27;Wells;77;Contactologia;7702;Lentes de Silicone;03;Mensais;04;Coloridas
27;Wells;77;Contactologia;7702;Lentes de Silicone;03;Mensais;05;Outras
27;Wells;77;Contactologia;7703;Convencionais;01;Convencionais;01;Convencionais
27;Wells;77;Contactologia;7704;Outras;01;Outras;01;Outras
27;Wells;77;Contactologia;7705;Líquidos;01;Limpeza/Manutenção;01;Soluções únicas
27;Wells;77;Contactologia;7705;Líquidos;01;Limpeza/Manutenção;02;Peróxidos
27;Wells;77;Contactologia;7705;Líquidos;01;Limpeza/Manutenção;03;Liq Lentes S-Rígida
27;Wells;77;Contactologia;7705;Líquidos;01;Limpeza/Manutenção;04;Lentes Oftálmicas
27;Wells;77;Contactologia;7705;Líquidos;01;Limpeza/Manutenção;05;Outros
27;Wells;77;Contactologia;7705;Líquidos;02;Saúde Ocular;01;Lágrima/Lubrificante
27;Wells;77;Contactologia;7705;Líquidos;02;Saúde Ocular;02;Outros
27;Wells;77;Contactologia;7706;Brindes Contatologia;01;Estojos;01;Estojos
27;Wells;77;Contactologia;7706;Brindes Contatologia;02;Liquidos;01;Liquidos
27;Wells;77;Contactologia;7706;Brindes Contatologia;03;Outros;01;Outros
27;Wells;79;Serviços;7900;Movimentos à UN 79;00;Movimentos Secção;00;Movimentos Secção
27;Wells;79;Serviços;7900;Movimentos à UN 79;99;Outros Movimentos;99;Outros Movimentos
27;Wells;79;Serviços;7901;Estética;01;Tratamentos de Rosto;01;Eletroestética
27;Wells;79;Serviços;7901;Estética;01;Tratamentos de Rosto;02;Tratamento Cosmético
27;Wells;79;Serviços;7901;Estética;01;Tratamentos de Rosto;03;Packs
27;Wells;79;Serviços;7901;Estética;01;Tratamentos de Rosto;04;Planos Assinatura
27;Wells;79;Serviços;7901;Estética;02;Tratamento de Corpo;01;Eletroestética
27;Wells;79;Serviços;7901;Estética;02;Tratamento de Corpo;02;Tratamento Cosmético
27;Wells;79;Serviços;7901;Estética;02;Tratamento de Corpo;03;Massagens
27;Wells;79;Serviços;7901;Estética;02;Tratamento de Corpo;04;Packs
27;Wells;79;Serviços;7901;Estética;02;Tratamento de Corpo;05;Planos Assinatura
27;Wells;79;Serviços;7901;Estética;03;Fotodepilação;01;Fotodepilação
27;Wells;79;Serviços;7901;Estética;03;Fotodepilação;02;Packs
27;Wells;79;Serviços;7901;Estética;04;Serviços Básicos;01;Manicure
27;Wells;79;Serviços;7901;Estética;04;Serviços Básicos;02;Pedicure
27;Wells;79;Serviços;7901;Estética;04;Serviços Básicos;03;Depilação a Cera
27;Wells;79;Serviços;7901;Estética;04;Serviços Básicos;04;Sobrancelha/Pestana
27;Wells;79;Serviços;7901;Estética;05;Outros Serviços;01;Outros
27;Wells;79;Serviços;7902;Wiñk;01;Serviços Wiñk;01;Threading
27;Wells;79;Serviços;7902;Wiñk;01;Serviços Wiñk;02;Sobrancelhas
27;Wells;79;Serviços;7902;Wiñk;01;Serviços Wiñk;03;Pestanas
27;Wells;79;Serviços;7903;Nails4us;01;Serviços Nails4us;01;Mãos
27;Wells;79;Serviços;7903;Nails4us;01;Serviços Nails4us;02;Pés
27;Wells;79;Serviços;7903;Nails4us;01;Serviços Nails4us;03;Outros
27;Wells;79;Serviços;7904;Nutrição;01;Consultas Nutrição;01;Consultas
27;Wells;79;Serviços;7904;Nutrição;01;Consultas Nutrição;02;Outros
27;Wells;79;Serviços;7905;Jean Louis David;01;Serviços Cabelo;01;Serviços cabelo
27;Wells;79;Serviços;7906;Brindes Serviços;01;Brindes Serviços;01;Brindes Serviços
41;Nutrição Saudável;32;Bio e Saudável;3200;Movimentos à UN 32;0;Movimentos à Secção;0;Movimentos à Secção
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;1;Flocos e Farelos
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;2;Granola Muesli
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;3;Gran/Muesli/Cer s/aç
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;4;Gran/Muesl/Cer S/GLU
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;5;Cereais
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;6;Venda a Granel
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;7;Grano/Muesl/Cer Outr
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;1;Granola/Muesli/Cerea;20;Granola/Mue/Cer Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;2;Bolachas e Biscoitos;1;Bolachas Doces
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;2;Bolachas e Biscoitos;2;Bolachas Salgadas
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;2;Bolachas e Biscoitos;3;Biscoitos
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;2;Bolachas e Biscoitos;4;Bolachas/Biscoi s/aç
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;2;Bolachas e Biscoitos;5;Bolac/Biscoit s/glut
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;2;Bolachas e Biscoitos;6;Bolac/Biscoit Outros
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;2;Bolachas e Biscoitos;20;Bolachas Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;3;Bebidas Quentes;1;Chás e Infusões
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;3;Bebidas Quentes;2;Achocolatados
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;3;Bebidas Quentes;3;Cafés e Misturas
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;3;Bebidas Quentes;4;Bebidas Quentes Outr
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;3;Bebidas Quentes;20;Bebidas Quentes Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;4;Barras;1;Barras Sabores
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;4;Barras;2;Barra Cer/FrSeco/Sem
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;4;Barras;3;Barras Sem Glúten
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;4;Barras;4;Barras Outras
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;4;Barras;20;Barras Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;1;Açucar
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;2;Adoçan/Altern Açucar
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;3;Chocolates
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;4;CULINÁRIA
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;5;Purés de Frutas
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;6;Sobremesas
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;7;Goma/Pastilha/Rebuça
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;8;Sazonais
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;9;Doçaria/Sobrem Outro
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;5;Doçaria e Sobremesas;20;Doçaria/Sobrem Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;6;Doçaria/sobrem refri;1;Doçaria/Sobrem refr
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;6;Doçaria/sobrem refri;20;Doçaria/Sobrem Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;7;Mel/Compotas/Pastas;1;Compotas
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;7;Mel/Compotas/Pastas;2;Mel
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;7;Mel/Compotas/Pastas;3;Pastas/Cremes Barrar
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;7;Mel/Compotas/Pastas;4;Compota/Pasta Outros
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;7;Mel/Compotas/Pastas;20;Compota/Pasta Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;8;Alimentação Infantil;1;Bebidas Infantis
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;8;Alimentação Infantil;2;Boião Refeição
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;8;Alimentação Infantil;3;Boião Sobremesa
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;8;Alimentação Infantil;4;Leites Infantis
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;8;Alimentação Infantil;5;Farinh/Cereais/Bolac
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;8;Alimentação Infantil;6;Alim Infantil Outros
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;8;Alimentação Infantil;20;Alim Infantil Alim
41;Nutrição Saudável;32;Bio e Saudável;3201;Mercearia Doce;95;SWF - Mercearia Doce;95;SWF - Mercearia Doce
41;Nutrição Saudável;32;Bio e Saudável;3202;Mercearia Salgada;1;Aperitivos;1;Snacks
41;Nutrição Saudável;32;Bio e Saudável;3202;Mercearia Salgada;1;Aperitivos;2;Tortitas
41;Nutrição Saudável;32;Bio e Saudável;3202;Mercearia Salgada;1;Aperitivos;3;Snack/Tortitas S/Glu
41;Nutrição Saudável;32;Bio e Saudável;3202;Mercearia Salgada;1;Aperitivos;20;Aperitivos Alim
41;Nutrição Saudável;32;Bio e Saudável;3202;Mercearia Salgada;2;FSeco/Sement/SupAlim;1;Sementes e Bagas
